star_name,system,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_ant,rms_mJy,smin_mJy,eirp_5sigma_W,drift_max_Hz_s,n_drift_trials,resolution_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,nearest_line,line_offset_MHz,line_offset_kms,hit,spatially_significant,qa_status,disposition
HD  33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.09062,10.4562,3.025234e+14,2880.0000,4,coarse,3.7775,4.2991,512,9,0.019493,CS(5-4),-5475.0644,-6839.10,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.19922,10.9994,3.182401e+14,2904.0000,4,coarse,3.2612,4.3168,512,79,0.155945,CS(5-4),-3365.6894,-4169.46,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.6202,8.10302,2.344399e+14,2688.0000,4,coarse,2.2836,4.2615,512,445,0.869396,13CO(2-1),3921.3144,5248.13,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.55114,7.7577,2.244491e+14,2712.0000,4,coarse,3.1053,4.4974,512,123,0.241715,CO(2-1),-3842.6856,-5097.38,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.69014,8.45317,2.445705e+14,2880.0000,4,coarse,2.2368,4.6810,512,462,0.902534,CS(5-4),-5506.3144,-6878.13,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.7913,8.95912,2.592090e+14,2904.0000,4,coarse,2.3623,4.8449,512,417,0.814815,CS(5-4),-3553.1894,-4401.73,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.82793,9.14197,2.644992e+14,2688.0000,4,coarse,2.4043,4.0716,512,411,0.803119,13CO(2-1),4343.1894,5812.75,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.75457,8.77511,2.538851e+14,2712.0000,4,coarse,3.7677,5.0164,512,15,0.031189,CO(2-1),-3702.0606,-4910.84,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.92059,9.60571,2.779164e+14,2880.0000,4,coarse,2.5637,4.1634,512,349,0.682261,CS(5-4),-4834.4394,-6038.87,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.0378,10.192,2.948784e+14,2904.0000,4,coarse,3.7067,4.1152,512,9,0.019493,CS(5-4),-2553.1894,-3162.92,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,2.17704,10.8879,3.150128e+14,2688.0000,4,coarse,2.4064,5.1547,512,381,0.744639,13CO(2-1),3546.3144,4746.24,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,2.11622,10.5838,3.062147e+14,2712.0000,4,coarse,2.9319,4.4396,512,147,0.288499,CO(2-1),-4936.4356,-6548.26,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.32958,11.6512,3.370981e+14,2880.0000,4,coarse,1.8642,4.6902,512,508,0.992203,CS(5-4),-5365.6894,-6702.47,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.44947,12.2509,3.544478e+14,2904.0000,4,coarse,3.0511,4.5782,512,118,0.231969,CS(5-4),-2240.6894,-2775.79,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.7447,8.72566,2.524543e+14,2688.0000,4,coarse,2.1320,4.5802,512,480,0.937622,13CO(2-1),4155.6894,5561.81,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.66227,8.31343,2.405277e+14,2712.0000,4,coarse,2.2777,4.3074,512,440,0.859649,13CO(2-1),4827.5644,6403.84,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.82852,9.14519,2.645926e+14,2880.0000,4,coarse,3.2416,4.2375,512,73,0.144250,CS(5-4),-5787.5644,-7229.45,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.93021,9.65387,2.793099e+14,2904.0000,4,coarse,2.4862,4.5370,512,377,0.736842,CS(5-4),-2662.5644,-3298.42,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.78528,8.92861,2.583262e+14,2688.0000,4,coarse,2.4929,4.3995,512,368,0.719298,13CO(2-1),4061.9394,5436.33,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.70839,8.54412,2.472020e+14,2712.0000,4,coarse,1.5308,4.6760,512,512,1.000000,CO(2-1),-3905.1856,-5180.29,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.8831,9.4182,2.724913e+14,2880.0000,4,coarse,3.0592,4.6779,512,110,0.216374,CS(5-4),-5490.6894,-6858.61,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.98705,9.93815,2.875348e+14,2904.0000,4,coarse,2.5659,4.6835,512,341,0.666667,CS(5-4),-3209.4394,-3975.89,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.77525,8.8784,2.568735e+14,2688.0000,4,coarse,2.5400,4.2018,512,364,0.711501,13CO(2-1),3968.1894,5310.86,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.68911,8.4476,2.444093e+14,2712.0000,4,coarse,2.4707,4.9179,512,367,0.717349,13CO(2-1),4733.8144,6279.48,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.86003,9.30271,2.691499e+14,2880.0000,4,coarse,3.1374,4.4861,512,106,0.208577,CS(5-4),-4975.0644,-6214.53,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.95923,9.79889,2.835055e+14,2904.0000,4,coarse,3.2921,4.3825,512,60,0.118908,CS(5-4),-2068.8144,-2562.87,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,756.00,,5.91606,29.5872,8.560296e+14,2688.0000,2,coarse,2.8815,4.1580,512,104,0.204678,13CO(2-1),4374.4394,5854.57,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,756.00,,5.79029,28.9583,8.378345e+14,2712.0000,2,coarse,2.7507,4.6900,512,177,0.346979,CO(2-1),-5030.1856,-6672.62,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,756.00,,6.37238,31.8704,9.220881e+14,2880.0000,2,coarse,2.4612,4.1336,512,289,0.565302,CS(5-4),-5162.5644,-6448.74,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,756.00,,6.73311,33.6747,9.742913e+14,2904.0000,2,coarse,2.8289,4.0992,512,117,0.230019,CS(5-4),-2678.1894,-3317.77,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_Xe20,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,2.95299,14.7684,4.272846e+14,2688.0000,4,coarse,2.6553,4.2591,512,299,0.584795,13CO(2-1),4233.8144,5666.36,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_Xe20,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,2.90128,14.5098,4.198039e+14,2712.0000,4,coarse,3.6432,4.1669,512,15,0.031189,CO(2-1),-3889.5606,-5159.56,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_Xe20,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,3.18633,15.9359,4.610643e+14,2880.0000,4,coarse,2.9714,4.4002,512,159,0.311891,CS(5-4),-4303.1894,-5375.27,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_Xe20,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,3.35832,16.7961,4.859530e+14,2904.0000,4,coarse,2.2850,4.5983,512,443,0.865497,CS(5-4),-2365.6894,-2930.64,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.6985,8.4927,2.457142e+14,2688.0000,4,coarse,2.5764,4.1169,512,331,0.647173,13CO(2-1),3265.0644,4369.83,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.62465,8.12343,2.350304e+14,2712.0000,4,coarse,2.8927,4.2637,512,170,0.333333,CO(2-1),-4280.1856,-5677.73,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.79663,8.98335,2.599100e+14,2880.0000,4,coarse,2.5196,4.7035,512,340,0.664717,CS(5-4),-5850.0644,-7307.52,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.89717,9.48606,2.744546e+14,2904.0000,4,coarse,2.3827,4.5614,512,435,0.849903,CS(5-4),-2959.4394,-3666.19,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_Xcea0,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.92251,9.61273,2.781195e+14,2688.0000,4,coarse,3.1581,4.3388,512,106,0.208577,13CO(2-1),3608.8144,4829.89,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_Xcea0,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.83856,9.19299,2.659755e+14,2712.0000,4,coarse,2.5928,4.3271,512,320,0.625731,CO(2-1),-4842.6856,-6423.90,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_Xcea0,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.04324,10.2164,2.955861e+14,2880.0000,4,coarse,2.1185,4.6274,512,491,0.959064,CS(5-4),-5006.3144,-6253.56,False,False,searched,
HD  33793,HD 33793,6,A002_Xcc3ae3_Xcea0,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.16079,10.8042,3.125911e+14,2904.0000,4,coarse,2.6741,4.3311,512,273,0.534113,CS(5-4),-2459.4394,-3046.78,False,False,searched,
HD  33793,HD 33793,6,A002_Xd12f5c_X5deb,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.34692,6.73675,1.949106e+14,2688.0000,4,coarse,2.5311,4.4167,512,351,0.686160,13CO(2-1),4030.6894,5394.51,False,False,searched,
HD  33793,HD 33793,6,A002_Xd12f5c_X5deb,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.241,6.20701,1.795837e+14,2712.0000,4,coarse,2.8403,4.5056,512,260,0.508772,CO(2-1),-4686.4356,-6216.63,False,False,searched,
HD  33793,HD 33793,6,A002_Xd12f5c_X5deb,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.35166,6.76077,1.956055e+14,2880.0000,4,coarse,1.9841,4.0728,512,500,0.976608,CS(5-4),-5459.4394,-6819.58,False,False,searched,
HD  33793,HD 33793,6,A002_Xd12f5c_X5deb,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.44112,7.20824,2.085518e+14,2904.0000,4,coarse,2.6202,4.6863,512,303,0.592593,CS(5-4),-2271.9394,-2814.51,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf04b,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.97694,9.88825,2.860911e+14,2688.0000,4,coarse,3.4986,4.2265,512,20,0.040936,13CO(2-1),4452.5644,5959.13,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf04b,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.88517,9.42931,2.728128e+14,2712.0000,4,coarse,2.8849,4.4610,512,203,0.397661,CO(2-1),-4702.0606,-6237.36,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf04b,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.05615,10.285,2.975693e+14,2880.0000,4,coarse,2.7032,4.2519,512,267,0.522417,CS(5-4),-5131.3144,-6409.71,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf04b,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.17191,10.8641,3.143244e+14,2904.0000,4,coarse,2.0784,4.2600,512,499,0.974659,CS(5-4),-3193.8144,-3956.54,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf769,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.85923,9.2995,2.690569e+14,2688.0000,4,coarse,2.3946,4.4860,512,416,0.812865,13CO(2-1),4515.0644,6042.78,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf769,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2962.51,,1.77001,8.85328,2.561468e+14,2712.0000,4,coarse,3.2830,4.5940,512,64,0.126706,CO(2-1),-4686.4356,-6216.63,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf769,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.94217,9.71484,2.810737e+14,2880.0000,4,coarse,3.7328,4.6416,512,19,0.038986,CS(5-4),-4803.1894,-5999.83,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1c06f_Xf769,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.0541,10.2748,2.972741e+14,2904.0000,4,coarse,3.0421,4.5003,512,119,0.233918,CS(5-4),-3678.1894,-4556.58,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1f23d_X53b2,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.42077,7.10645,2.056068e+14,2688.0000,4,coarse,2.5232,4.1855,512,366,0.715400,13CO(2-1),3749.4394,5018.10,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1f23d_X53b2,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.3375,6.68999,1.935576e+14,2712.0000,4,coarse,3.4916,4.5279,512,40,0.079922,13CO(2-1),4749.4394,6300.20,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1f23d_X53b2,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.47794,7.3928,2.138916e+14,2880.0000,4,coarse,2.4725,4.6417,512,392,0.766082,CS(5-4),-4084.4394,-5102.02,False,False,searched,
HD  33793,HD 33793,6,A002_Xd1f23d_X53b2,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.56865,7.8466,2.270210e+14,2904.0000,4,coarse,2.7990,4.1412,512,218,0.426901,CS(5-4),-2912.5644,-3608.12,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xb92f,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.44158,7.21079,2.086256e+14,2688.0000,4,coarse,2.8488,4.6269,512,217,0.424951,13CO(2-1),2765.0644,3700.65,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xb92f,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.33539,6.67969,1.932595e+14,2712.0000,4,coarse,3.5455,4.5365,512,26,0.052632,CO(2-1),-4061.4356,-5387.56,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xb92f,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.45502,7.27843,2.105826e+14,2880.0000,4,coarse,3.5649,4.8841,512,33,0.066277,CS(5-4),-4725.0644,-5902.24,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xb92f,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.54843,7.74577,2.241039e+14,2904.0000,4,coarse,2.9947,4.2480,512,147,0.288499,CS(5-4),-2240.6894,-2775.79,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbb59,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.46764,7.34115,2.123973e+14,2688.0000,4,coarse,2.9618,4.6111,512,149,0.292398,13CO(2-1),4015.0644,5373.60,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbb59,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.36392,6.8224,1.973884e+14,2712.0000,4,coarse,2.2927,4.4555,512,444,0.867446,13CO(2-1),4827.5644,6403.84,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbb59,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.48409,7.42386,2.147903e+14,2880.0000,4,coarse,2.6469,4.6633,512,285,0.557505,CS(5-4),-4756.3144,-5941.28,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbb59,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.57781,7.89276,2.283567e+14,2904.0000,4,coarse,2.3647,4.3409,512,422,0.824561,CS(5-4),-2568.8144,-3182.28,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbd84,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,1874.88,,1.95669,9.78735,2.831717e+14,2688.0000,3,coarse,2.5317,4.2077,512,315,0.615984,13CO(2-1),4468.1894,5980.04,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbd84,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,1874.88,,1.83978,9.20263,2.662544e+14,2712.0000,3,coarse,2.7050,4.8381,512,253,0.495127,CO(2-1),-4623.9356,-6133.72,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbd84,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,1874.88,,1.98645,9.93682,2.874961e+14,2880.0000,3,coarse,1.9761,4.8330,512,484,0.945419,CS(5-4),-5146.9394,-6429.22,False,False,searched,
HD  33793,HD 33793,6,A002_Xd28a9e_Xbd84,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,1874.88,,2.12837,10.6468,3.080384e+14,2904.0000,3,coarse,2.6402,4.4930,512,201,0.393762,CS(5-4),-3537.5644,-4382.38,False,False,searched,
HD  33793,HD 33793,6,A002_Xd29c1f_X445c,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.34008,6.70311,1.939372e+14,2688.0000,4,coarse,3.1884,4.2012,512,90,0.177388,13CO(2-1),3171.3144,4244.36,False,False,searched,
HD  33793,HD 33793,6,A002_Xd29c1f_X445c,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.25159,6.2605,1.811313e+14,2712.0000,4,coarse,3.8309,4.7546,512,12,0.025341,CO(2-1),-4420.8106,-5864.27,False,False,searched,
HD  33793,HD 33793,6,A002_Xd29c1f_X445c,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.36546,6.83046,1.976218e+14,2880.0000,4,coarse,2.1060,4.5897,512,494,0.964912,CS(5-4),-5412.5644,-6761.03,False,False,searched,
HD  33793,HD 33793,6,A002_Xd29c1f_X445c,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.45075,7.25715,2.099669e+14,2904.0000,4,coarse,3.1194,4.3839,512,110,0.216374,CS(5-4),-2553.1894,-3162.92,False,False,searched,
Wolf   28,Wolf 28,6,A002_X9f2ff8_X25b0,4.3144,223.132812,224.867188,15625000.0000,1750000000.0,2903.04,,0.383435,1.91718,6.671769e+13,2688.0000,4,coarse,2.5897,4.5245,512,311,0.608187,,,,False,False,searched,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.43417,7.17093,2.776480e+14,2688.0000,4,coarse,2.7276,4.3302,512,226,0.442495,13CO(2-1),4311.9394,5770.92,False,False,searched,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.43417,7.17093,2.776480e+14,2688.0000,4,coarse,2.7276,4.3302,512,226,0.442495,13CO(2-1),4311.9394,5770.92,False,False,duplicate_row,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,225.085939,226.914064,15625000.0000,1843750000.0,2998.80,,1.32601,6.63012,2.567088e+14,2712.0000,4,coarse,3.7793,4.5654,512,9,0.019493,CO(2-1),-4030.1856,-5346.10,False,False,searched,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,239.085936,240.914061,15625000.0000,1843750000.0,2998.80,,1.48581,7.42918,2.876472e+14,2880.0000,4,coarse,2.6722,4.0236,512,271,0.530214,CS(5-4),-5693.8144,-7112.34,False,False,searched,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,241.085936,242.914061,15625000.0000,1843750000.0,2998.80,,1.55225,7.76138,3.005095e+14,2904.0000,4,coarse,2.2775,4.2979,512,477,0.931774,CS(5-4),-2568.8144,-3182.28,False,False,searched,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.49308,7.46549,2.890532e+14,2688.0000,4,coarse,3.2483,4.5634,512,84,0.165692,13CO(2-1),4093.1894,5478.16,False,False,searched,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,225.085939,226.914064,15625000.0000,1843750000.0,2998.80,,1.39914,6.9958,2.708673e+14,2712.0000,4,coarse,2.8475,4.4391,512,219,0.428850,CO(2-1),-4092.6856,-5429.01,False,False,searched,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,239.085936,240.914061,15625000.0000,1843750000.0,2998.80,,1.56152,7.80769,3.023025e+14,2880.0000,4,coarse,3.4385,4.2794,512,29,0.058480,CS(5-4),-4818.8144,-6019.35,False,False,searched,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,241.085936,242.914061,15625000.0000,1843750000.0,2998.80,,1.62517,8.12593,3.146243e+14,2904.0000,4,coarse,3.5849,4.5336,512,21,0.042885,CS(5-4),-3318.8144,-4111.39,False,False,searched,
GJ 674,GJ 674,6,A002_X1086384_Xdeeb,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.34196,6.70986,2.597964e+14,2688.0000,4,coarse,2.3618,4.8074,512,424,0.828460,13CO(2-1),4390.0644,5875.48,False,False,searched,
GJ 674,GJ 674,6,A002_X1086384_Xdeeb,4.5509,225.085939,226.914064,15625000.0000,1843750000.0,2998.80,,1.24451,6.22259,2.409299e+14,2712.0000,4,coarse,2.9073,4.1622,512,191,0.374269,CO(2-1),-4061.4356,-5387.56,False,False,searched,
GJ 674,GJ 674,6,A002_X1086384_Xdeeb,4.5509,239.085936,240.914061,15625000.0000,1843750000.0,2998.80,,1.37391,6.86963,2.659822e+14,2880.0000,4,coarse,2.2886,4.6036,512,456,0.890838,CS(5-4),-4646.9394,-5804.66,False,False,searched,
GJ 674,GJ 674,6,A002_X1086384_Xdeeb,4.5509,241.085936,242.914061,15625000.0000,1843750000.0,2998.80,,1.4416,7.20806,2.790860e+14,2904.0000,4,coarse,3.1291,4.6502,512,114,0.224172,CS(5-4),-2678.1894,-3317.77,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.64065,8.20332,3.176208e+14,2688.0000,4,coarse,3.1235,4.9713,512,109,0.214425,13CO(2-1),3280.6894,4390.74,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,225.085939,226.914064,15625000.0000,1843750000.0,2998.80,,1.53539,7.67703,2.972436e+14,2712.0000,4,coarse,2.0574,4.1255,512,492,0.961014,CO(2-1),-4420.8106,-5864.27,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,239.085936,240.914061,15625000.0000,1843750000.0,2998.80,,1.71181,8.55913,3.313974e+14,2880.0000,4,coarse,2.6493,4.5294,512,319,0.623782,CS(5-4),-5568.8144,-6956.20,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,241.085936,242.914061,15625000.0000,1843750000.0,2998.80,,1.78919,8.94604,3.463778e+14,2904.0000,4,coarse,2.7840,4.7380,512,237,0.463938,CS(5-4),-3068.8144,-3801.68,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.59388,7.96947,3.085665e+14,2688.0000,4,coarse,2.9227,4.7065,512,180,0.352827,13CO(2-1),3061.9394,4097.97,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,225.085939,226.914064,15625000.0000,1843750000.0,2998.80,,1.48986,7.44935,2.884283e+14,2712.0000,4,coarse,3.6628,4.8628,512,16,0.033138,13CO(2-1),4686.9394,6217.30,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,239.085936,240.914061,15625000.0000,1843750000.0,2998.80,,1.65154,8.2578,3.197302e+14,2880.0000,4,coarse,3.2624,4.6292,512,68,0.134503,CS(5-4),-4459.4394,-5570.44,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,241.085936,242.914061,15625000.0000,1843750000.0,2998.80,,1.73751,8.68767,3.363741e+14,2904.0000,4,coarse,2.3906,4.1433,512,403,0.787524,CS(5-4),-2521.9394,-3124.21,False,False,searched,
GJ 674,GJ 674,6,A002_X1088045_X5c31,4.5509,223.085939,224.914064,15625000.0000,1843750000.0,2998.80,,1.82298,9.11497,3.529188e+14,2688.0000,4,coarse,2.3961,4.3114,512,401,0.783626,13CO(2-1),3608.8144,4829.89,False,False,searched,
