star_name,system,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_ant,rms_mJy,smin_mJy,eirp_5sigma_W,drift_max_Hz_s,n_drift_trials,resolution_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,nearest_line,line_offset_MHz,line_offset_kms,hit,spatially_significant,qa_status,disposition
BD05  1668,BD05 1668,6,A002_Xc92012_X6a6f,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.99703,9.98566,2.675978e+14,2712.0000,4,coarse,2.3685,4.6140,512,433,0.846004,13CO(2-1),4843.1894,6424.56,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92012_X6a6f,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,2.1897,10.9491,2.934159e+14,2880.0000,4,coarse,2.7240,4.7987,512,296,0.578947,CS(5-4),-4959.4394,-6195.01,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92012_X6a6f,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,2.31084,11.5549,3.096498e+14,2904.0000,4,coarse,2.8441,4.5683,512,180,0.352827,CS(5-4),-2271.9394,-2814.51,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_X4af1,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,4.84032,24.2028,6.485903e+14,2688.0000,4,coarse,2.6616,4.0066,512,276,0.539961,13CO(2-1),4015.0644,5373.60,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_X4af1,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,4.84994,24.2509,6.498803e+14,2712.0000,4,coarse,3.0883,4.7868,512,177,0.346979,CO(2-1),-4217.6856,-5594.82,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_X4af1,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,5.35532,26.7781,7.176041e+14,2880.0000,4,coarse,2.7740,4.1894,512,229,0.448343,CS(5-4),-4803.1894,-5999.83,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_X4af1,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,5.62972,28.1501,7.543730e+14,2904.0000,4,coarse,2.4726,4.0577,512,366,0.715400,CS(5-4),-3428.1894,-4246.88,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_Xaa2f,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,2.2192,11.0965,2.973666e+14,2688.0000,4,coarse,2.1148,4.4053,512,485,0.947368,13CO(2-1),4280.6894,5729.10,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_Xaa2f,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,2.15437,10.7724,2.886800e+14,2712.0000,4,coarse,2.2911,4.0078,512,475,0.927875,CO(2-1),-3936.4356,-5221.74,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_Xaa2f,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,2.3399,11.7001,3.135425e+14,2880.0000,4,coarse,2.6988,5.4781,512,277,0.541910,CS(5-4),-4084.4394,-5102.02,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc92fe3_Xaa2f,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,2.49548,12.4781,3.343899e+14,2904.0000,4,coarse,2.9347,4.8984,512,158,0.309942,CS(5-4),-3584.4394,-4440.45,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_X1923,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.85843,9.29259,2.490248e+14,2688.0000,4,coarse,2.2694,4.4281,512,467,0.912281,13CO(2-1),3499.4394,4683.51,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_X1923,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.76952,8.84803,2.371114e+14,2712.0000,4,coarse,2.8875,4.4628,512,155,0.304094,CO(2-1),-4030.1856,-5346.10,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_X1923,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.95073,9.75415,2.613937e+14,2880.0000,4,coarse,2.2440,4.2889,512,477,0.931774,CS(5-4),-4881.3144,-6097.42,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_X1923,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,2.05187,10.2599,2.749475e+14,2904.0000,4,coarse,2.2930,4.5223,512,469,0.916179,CS(5-4),-2537.5644,-3143.56,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xb5c5,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,2.1345,10.673,2.860174e+14,2688.0000,4,coarse,3.7215,4.2915,512,17,0.035088,13CO(2-1),3186.9394,4265.27,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xb5c5,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,2.06053,10.3031,2.761051e+14,2712.0000,4,coarse,2.4419,4.8723,512,416,0.812865,CO(2-1),-4733.3106,-6278.81,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xb5c5,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,2.25154,11.2583,3.017025e+14,2880.0000,4,coarse,2.9698,4.3783,512,209,0.409357,CS(5-4),-5240.6894,-6546.33,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xb5c5,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,2.38233,11.9123,3.192274e+14,2904.0000,4,coarse,2.2755,4.1989,512,456,0.890838,CS(5-4),-3600.0644,-4459.80,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xc003,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,2.2563,11.282,3.023382e+14,2688.0000,4,coarse,3.5468,4.4063,512,22,0.044834,13CO(2-1),2843.1894,3805.21,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xc003,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,2.18057,10.9033,2.921898e+14,2712.0000,4,coarse,3.5822,4.2867,512,21,0.042885,CO(2-1),-4717.6856,-6258.08,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xc003,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,2.38809,11.9411,3.199992e+14,2880.0000,4,coarse,2.7267,4.2027,512,267,0.522417,CS(5-4),-4537.5644,-5668.03,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc94c38_Xc003,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,2.51274,12.5644,3.367021e+14,2904.0000,4,coarse,2.0885,4.6019,512,491,0.959064,CS(5-4),-3240.6894,-4014.60,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96463_X30ea,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.80773,9.03905,2.422302e+14,2688.0000,4,coarse,4.1909,4.0824,512,0,0.001949,13CO(2-1),3640.0644,4871.71,False,True,searched,
BD05  1668,BD05 1668,6,A002_Xc96463_X30ea,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.69974,8.49908,2.277601e+14,2712.0000,4,coarse,2.8074,5.3463,512,258,0.504873,CO(2-1),-3795.8106,-5035.20,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96463_X30ea,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.8745,9.37297,2.511788e+14,2880.0000,4,coarse,2.2797,4.6700,512,461,0.900585,CS(5-4),-5178.1894,-6468.26,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96463_X30ea,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,1.98331,9.91704,2.657590e+14,2904.0000,4,coarse,2.4818,4.5517,512,364,0.711501,CS(5-4),-2615.6894,-3240.35,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96f17_X2a84,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.63551,8.1779,2.191531e+14,2688.0000,4,coarse,3.1697,4.3986,512,84,0.165692,13CO(2-1),3233.8144,4328.01,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96f17_X2a84,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.5472,7.73633,2.073197e+14,2712.0000,4,coarse,2.9667,4.5620,512,149,0.292398,13CO(2-1),4858.8144,6445.29,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96f17_X2a84,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.70788,8.53985,2.288528e+14,2880.0000,4,coarse,2.9280,4.3919,512,145,0.284600,CS(5-4),-5725.0644,-7151.38,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc96f17_X2a84,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,1.79938,8.99737,2.411135e+14,2904.0000,4,coarse,2.4557,4.3631,512,414,0.808967,CS(5-4),-2209.4394,-2737.08,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_X13c7,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.41683,7.08446,1.898507e+14,2688.0000,4,coarse,3.0698,4.9337,512,110,0.216374,13CO(2-1),3233.8144,4328.01,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_X13c7,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.32884,6.64449,1.780605e+14,2712.0000,4,coarse,2.7053,4.1584,512,284,0.555556,13CO(2-1),4952.5644,6569.65,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_X13c7,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.45708,7.28576,1.952454e+14,2880.0000,4,coarse,2.5923,4.5496,512,327,0.639376,CS(5-4),-4068.8144,-5082.50,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_X13c7,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,1.5482,7.74139,2.074553e+14,2904.0000,4,coarse,2.5262,4.6825,512,358,0.699805,CS(5-4),-2115.6894,-2620.94,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_Xa0b7,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.49247,7.46267,1.999862e+14,2688.0000,4,coarse,2.5963,5.2282,512,350,0.684211,13CO(2-1),3874.4394,5185.39,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_Xa0b7,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.412,7.06033,1.892041e+14,2712.0000,4,coarse,3.3091,4.2110,512,49,0.097466,CO(2-1),-4686.4356,-6216.63,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_Xa0b7,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.53989,7.69984,2.063419e+14,2880.0000,4,coarse,2.5464,4.8303,512,352,0.688109,CS(5-4),-4115.6894,-5141.05,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc9831a_Xa0b7,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,1.63169,8.15886,2.186429e+14,2904.0000,4,coarse,3.1718,4.2156,512,95,0.187135,CS(5-4),-3209.4394,-3975.89,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc99ad7_X1619,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,3.29896,16.4955,4.420511e+14,2688.0000,4,coarse,2.7491,4.6070,512,195,0.382066,13CO(2-1),3655.6894,4892.63,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc99ad7_X1619,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,3.63386,18.1701,4.869267e+14,2712.0000,4,coarse,3.2525,4.5231,512,70,0.138402,13CO(2-1),4983.8144,6611.11,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc99ad7_X1619,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,3.57882,17.895,4.795534e+14,2880.0000,4,coarse,2.8821,4.4640,512,205,0.401559,CS(5-4),-5271.9394,-6585.37,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xc99ad7_X1619,3.7861,241.148436,242.851561,15625000.0000,1718750000.0,2963.52,,3.83835,19.1927,5.143309e+14,2904.0000,4,coarse,3.0126,4.5306,512,164,0.321637,CS(5-4),-2381.3144,-2950.00,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xca464b_Xebf,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,2.64837,13.2437,3.549073e+14,2688.0000,4,coarse,2.8824,4.7241,512,207,0.405458,13CO(2-1),3311.9394,4432.56,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xca464b_Xebf,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,2.54153,12.7094,3.405901e+14,2712.0000,4,coarse,2.7018,4.2573,512,276,0.539961,CO(2-1),-4045.8106,-5366.83,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xca464b_Xebf,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,2.77989,13.9017,3.725400e+14,2880.0000,4,coarse,2.7089,4.5777,512,280,0.547758,CS(5-4),-5662.5644,-7073.31,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xca464b_Xebf,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,3.4136,17.0708,4.574660e+14,2904.0000,4,coarse,2.4270,4.6865,512,410,0.801170,CS(5-4),-2787.5644,-3453.27,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X395,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,2.05927,10.2982,2.759725e+14,2688.0000,4,coarse,4.3753,4.3760,512,1,0.003899,13CO(2-1),4015.0644,5373.60,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X395,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.96483,9.8259,2.633165e+14,2712.0000,4,coarse,2.5792,4.7303,512,343,0.670565,13CO(2-1),4936.9394,6548.93,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X395,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,2.17709,10.8876,2.917694e+14,2880.0000,4,coarse,3.1723,3.8149,512,82,0.161793,CS(5-4),-4771.9394,-5960.80,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X395,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,2.29511,11.4779,3.075866e+14,2904.0000,4,coarse,2.3305,4.2544,512,403,0.787524,CS(5-4),-3693.8144,-4575.94,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X7bee,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.77644,8.88375,2.380687e+14,2688.0000,4,coarse,2.5194,4.6540,512,345,0.674464,13CO(2-1),3202.5644,4286.18,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X7bee,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.68417,8.42239,2.257049e+14,2712.0000,4,coarse,1.8555,4.3212,512,512,1.000000,CO(2-1),-4405.1856,-5843.55,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X7bee,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.85699,9.28682,2.488701e+14,2880.0000,4,coarse,2.9116,4.4910,512,183,0.358674,CS(5-4),-4318.8144,-5394.78,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcb8a93_X7bee,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,1.97348,9.86942,2.644828e+14,2904.0000,4,coarse,2.6138,4.2590,512,321,0.627680,CS(5-4),-2318.8144,-2872.57,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcbc47c_X2d9,3.7861,223.132814,224.867189,15625000.0000,1750000000.0,2963.52,,1.53995,7.70111,2.063760e+14,2688.0000,4,coarse,2.9113,4.7168,512,133,0.261209,13CO(2-1),3905.6894,5227.22,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcbc47c_X2d9,3.7861,225.132814,226.867189,15625000.0000,1750000000.0,2963.52,,1.46095,7.30606,1.957894e+14,2712.0000,4,coarse,3.3185,4.7495,512,83,0.163743,CO(2-1),-5061.4356,-6714.07,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcbc47c_X2d9,3.7861,239.132811,240.867186,15625000.0000,1750000000.0,2963.52,,1.60918,8.04757,2.156604e+14,2880.0000,4,coarse,2.4644,5.0218,512,393,0.768031,CS(5-4),-5725.0644,-7151.38,False,False,searched,
BD05  1668,BD05 1668,6,A002_Xcbc47c_X2d9,3.7861,241.132811,242.867186,15625000.0000,1750000000.0,2963.52,,1.71218,8.5627,2.294651e+14,2904.0000,4,coarse,4.3726,4.3893,512,1,0.003899,CS(5-4),-3615.6894,-4479.16,False,False,searched,
HD  33793,HD 33793,6,A002_Xc8b2b0_X9c35,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,846.72,,3.88542,19.4271,5.620729e+14,2688.0000,2,coarse,2.2645,4.3756,512,350,0.684211,,,,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X255d,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.98721,9.94366,2.876942e+14,2688.0000,4,coarse,3.2750,4.3241,512,67,0.132554,13CO(2-1),4405.6894,5896.39,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X255d,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.92392,9.62711,2.785356e+14,2712.0000,4,coarse,2.2871,4.4905,512,464,0.906433,CO(2-1),-4545.8106,-6030.09,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X255d,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.10911,10.5548,3.053765e+14,2880.0000,4,coarse,3.3551,4.8361,512,94,0.185185,CS(5-4),-5740.6894,-7170.90,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X255d,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.22914,11.1557,3.227611e+14,2904.0000,4,coarse,2.8779,4.4945,512,231,0.452242,CS(5-4),-3381.3144,-4188.81,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X9313,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.96225,9.81869,2.840784e+14,2688.0000,4,coarse,3.1179,4.3994,512,116,0.228070,13CO(2-1),3905.6894,5227.22,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X9313,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.89376,9.47609,2.741662e+14,2712.0000,4,coarse,3.3001,4.3957,512,117,0.230019,CO(2-1),-4467.6856,-5926.45,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X9313,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.08588,10.4385,3.020103e+14,2880.0000,4,coarse,3.0058,4.3342,512,117,0.230019,CS(5-4),-5506.3144,-6878.13,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_X9313,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.20169,11.0182,3.187826e+14,2904.0000,4,coarse,2.9674,4.3355,512,145,0.284600,CS(5-4),-2225.0644,-2756.44,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.9412,9.71333,2.810300e+14,2688.0000,4,coarse,4.1095,4.3827,512,6,0.013645,13CO(2-1),3358.8144,4495.30,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.87568,9.38564,2.715491e+14,2712.0000,4,coarse,2.9808,4.4886,512,167,0.327485,CO(2-1),-4498.9356,-5967.91,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.06567,10.3373,2.990841e+14,2880.0000,4,coarse,4.0839,4.2993,512,3,0.007797,CS(5-4),-5475.0644,-6839.10,False,False,searched,
HD  33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.17589,10.889,3.150463e+14,2904.0000,4,coarse,3.2172,4.6835,512,67,0.132554,CS(5-4),-3365.6894,-4169.46,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.60586,8.03524,2.324790e+14,2688.0000,4,coarse,2.7265,4.2080,512,273,0.534113,13CO(2-1),3311.9394,4432.56,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.53237,7.66763,2.218431e+14,2712.0000,4,coarse,3.4983,4.8431,512,44,0.087719,CO(2-1),-3842.6856,-5097.38,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.67398,8.37702,2.423674e+14,2880.0000,4,coarse,2.3660,4.5256,512,432,0.844055,CS(5-4),-4037.5644,-5043.46,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.77079,8.86162,2.563881e+14,2904.0000,4,coarse,2.6608,5.0965,512,283,0.553606,CS(5-4),-3553.1894,-4401.73,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.812,9.0667,2.623214e+14,2688.0000,4,coarse,2.7562,4.7231,512,233,0.456140,13CO(2-1),4343.1894,5812.75,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.73697,8.69139,2.514630e+14,2712.0000,4,coarse,3.9244,4.1889,512,2,0.005848,CO(2-1),-3702.0606,-4910.84,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.90176,9.51685,2.753455e+14,2880.0000,4,coarse,2.4993,4.4353,512,372,0.727096,CS(5-4),-5709.4394,-7131.86,False,False,searched,
HD  33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.01635,10.0904,2.919409e+14,2904.0000,4,coarse,3.4412,4.9135,512,30,0.060429,CS(5-4),-2553.1894,-3162.92,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,2.15736,10.7947,3.123166e+14,2688.0000,4,coarse,2.9614,4.0251,512,127,0.249513,13CO(2-1),2686.9394,3596.09,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,2.0959,10.4873,3.034225e+14,2712.0000,4,coarse,2.9228,4.3691,512,161,0.315789,CO(2-1),-4936.4356,-6548.26,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,2.30688,11.5441,3.339987e+14,2880.0000,4,coarse,1.9325,4.1814,512,504,0.984405,CS(5-4),-4318.8144,-5394.78,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X164e,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,2.4269,12.1449,3.513807e+14,2904.0000,4,coarse,3.3098,4.0821,512,48,0.095517,CS(5-4),-2240.6894,-2775.79,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.72973,8.65498,2.504096e+14,2688.0000,4,coarse,2.6427,4.5246,512,326,0.637427,13CO(2-1),4171.3144,5582.72,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.64677,8.23996,2.384019e+14,2712.0000,4,coarse,2.4944,4.7020,512,345,0.674464,13CO(2-1),4780.6894,6341.66,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.80908,9.05297,2.619242e+14,2880.0000,4,coarse,3.4005,4.4229,512,59,0.116959,CS(5-4),-5787.5644,-7229.45,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.91141,9.56522,2.767449e+14,2904.0000,4,coarse,2.7257,4.2107,512,252,0.493177,CS(5-4),-2662.5644,-3298.42,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.76828,8.84784,2.559894e+14,2688.0000,4,coarse,3.0380,4.4884,512,147,0.288499,13CO(2-1),4046.3144,5415.42,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.69087,8.46062,2.447861e+14,2712.0000,4,coarse,1.7935,4.6664,512,510,0.996101,CO(2-1),-4920.8106,-6527.53,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.86239,9.31974,2.696425e+14,2880.0000,4,coarse,2.8096,4.5747,512,235,0.460039,CS(5-4),-5490.6894,-6858.61,False,False,searched,
HD  33793,HD 33793,6,A002_Xc96463_X281c,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.96543,9.83555,2.845662e+14,2904.0000,4,coarse,2.6384,4.4885,512,322,0.629630,CS(5-4),-3209.4394,-3975.89,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,2963.52,,1.7601,8.80669,2.547987e+14,2688.0000,4,coarse,2.7490,4.3709,512,287,0.561404,13CO(2-1),3968.1894,5310.86,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,225.085939,226.914064,15625000.0000,1843750000.0,2963.52,,1.67349,8.37347,2.422646e+14,2712.0000,4,coarse,2.4620,4.4944,512,418,0.816764,13CO(2-1),4718.1894,6258.75,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,239.085936,240.914061,15625000.0000,1843750000.0,2963.52,,1.84306,9.22276,2.668368e+14,2880.0000,4,coarse,3.5087,5.2586,512,38,0.076023,CS(5-4),-4975.0644,-6214.53,False,False,searched,
HD  33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,241.085936,242.914061,15625000.0000,1843750000.0,2963.52,,1.94072,9.71155,2.809787e+14,2904.0000,4,coarse,3.3903,4.3085,512,22,0.044834,CS(5-4),-2068.8144,-2562.87,False,False,searched,
HD  33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,223.085939,224.914064,15625000.0000,1843750000.0,756.00,,5.86366,29.3384,8.488304e+14,2688.0000,2,coarse,3.0848,4.4594,512,81,0.159844,13CO(2-1),4374.4394,5854.57,False,False,searched,
